"","diff","lwr","upr","p.adj"
"S:H:T2-F:H:T2",0.17869785475,-0.25704014612604,0.614435855626041,0.997069002021971
"C_air:L:T2-F:H:T2",NA,NA,NA,NA
"C_water:L:T2-F:H:T2",NA,NA,NA,NA
"F:L:T2-F:H:T2",0.21838942675,-0.217348574126041,0.654127427626041,0.963247833201185
"M:L:T2-F:H:T2",0.152376553500001,-0.28336144737604,0.588114554376041,0.999768177091604
"S:L:T2-F:H:T2",0.15640662375,-0.27933137712604,0.592144624626041,0.999637998874068
"S:H:T2-M:H:T2",0.0652214119999999,-0.370516588876041,0.500959412876041,1
"C_air:L:T2-M:H:T2",NA,NA,NA,NA
"C_water:L:T2-M:H:T2",NA,NA,NA,NA
"F:L:T2-M:H:T2",0.104912984,-0.330825016876041,0.54065098487604,0.999999868397676
"M:L:T2-M:H:T2",0.0389001107500002,-0.39683789012604,0.474638111626041,1
"S:L:T2-M:H:T2",0.042930181,-0.392807819876041,0.478668181876041,1
"C_air:L:T2-S:H:T2",NA,NA,NA,NA
"C_water:L:T2-S:H:T2",NA,NA,NA,NA
"F:L:T2-S:H:T2",0.0396915719999997,-0.396046428876041,0.47542957287604,1
"M:L:T2-S:H:T2",-0.0263213012499997,-0.46205930212604,0.409416699626041,1
"S:L:T2-S:H:T2",-0.0222912309999999,-0.45802923187604,0.413446769876041,1
"C_water:L:T2-C_air:L:T2",NA,NA,NA,NA
"F:L:T2-C_air:L:T2",NA,NA,NA,NA
"M:L:T2-C_air:L:T2",NA,NA,NA,NA
"S:L:T2-C_air:L:T2",NA,NA,NA,NA
"F:L:T2-C_water:L:T2",NA,NA,NA,NA
"M:L:T2-C_water:L:T2",NA,NA,NA,NA
"S:L:T2-C_water:L:T2",NA,NA,NA,NA
"M:L:T2-F:L:T2",-0.0660128732499994,-0.50175087412604,0.369725127626041,1
"S:L:T2-F:L:T2",-0.0619828029999996,-0.49772080387604,0.373755197876041,1
"S:L:T2-M:L:T2",0.0040300702499998,-0.431707930626041,0.43976807112604,1
